Taxon	0_0_1_Bulk	0_0_1_Rhizo	0_0_2_Bulk	0_0_2_Rhizo	0_0_3_Bulk	0_0_3_Rhizo	0_0_4_Bulk	0_0_4_Rhizo	0_0_5_Bulk	0_0_5_Rhizo	0_0_6_Bulk	0_0_6_Rhizo	0_CEN_1_Bulk	0_CEN_1_Rhizo	0_CEN_2_Bulk	0_CEN_2_Rhizo	0_CEN_3_Bulk	0_CEN_3_Rhizo	0_CEN_4_Bulk	0_CEN_4_Rhizo	0_CEN_5_Bulk	0_CEN_5_Rhizo	0_CEN_6_Bulk	0_CEN_6_Rhizo	0_CE_1_Bulk	0_CE_1_Rhizo	0_CE_2_Bulk	0_CE_2_Rhizo	0_CE_3_Bulk	0_CE_3_Rhizo	0_CE_4_Bulk	0_CE_4_Rhizo	0_CE_5_Bulk	0_CE_5_Rhizo	0_CE_6_Bulk	0_CE_6_Rhizo	0_CN_1_Bulk	0_CN_1_Rhizo	0_CN_2_Bulk	0_CN_2_Rhizo	0_CN_3_Bulk	0_CN_3_Rhizo	0_CN_4_Bulk	0_CN_4_Rhizo	0_CN_5_Bulk	0_CN_5_Rhizo	0_CN_6_Bulk	0_CN_6_Rhizo	0_C_1_Bulk	0_C_1_Rhizo	0_C_2_Bulk	0_C_2_Rhizo	0_C_3_Bulk	0_C_3_Rhizo	0_C_4_Bulk	0_C_4_Rhizo	0_C_5_Bulk	0_C_5_Rhizo	0_C_6_Bulk	0_C_6_Rhizo	0_EN_1_Bulk	0_EN_1_Rhizo	0_EN_2_Bulk	0_EN_2_Rhizo	0_EN_3_Bulk	0_EN_3_Rhizo	0_EN_4_Bulk	0_EN_4_Rhizo	0_EN_5_Bulk	0_EN_5_Rhizo	0_EN_6_Bulk	0_EN_6_Rhizo	0_E_1_Bulk	0_E_1_Rhizo	0_E_2_Bulk	0_E_2_Rhizo	0_E_3_Bulk	0_E_3_Rhizo	0_E_4_Bulk	0_E_4_Rhizo	0_E_5_Bulk	0_E_5_Rhizo	0_E_6_Bulk	0_E_6_Rhizo	0_N_1_Bulk	0_N_1_Rhizo	0_N_2_Bulk	0_N_2_Rhizo	0_N_3_Bulk	0_N_3_Rhizo	0_N_4_Bulk	0_N_4_Rhizo	0_N_5_Bulk	0_N_5_Rhizo	0_N_6_Bulk	0_N_6_Rhizo	PHE_0_1_Bulk	PHE_0_1_Rhizo	PHE_0_2_Bulk	PHE_0_2_Rhizo	PHE_0_3_Bulk	PHE_0_3_Rhizo	PHE_0_4_Bulk	PHE_0_4_Rhizo	PHE_0_5_Bulk	PHE_0_5_Rhizo	PHE_0_6_Bulk	PHE_0_6_Rhizo	PHE_CEN_1_Bulk	PHE_CEN_1_Rhizo	PHE_CEN_2_Bulk	PHE_CEN_2_Rhizo	PHE_CEN_3_Bulk	PHE_CEN_3_Rhizo	PHE_CEN_4_Bulk	PHE_CEN_5_Bulk	PHE_CEN_5_Rhizo	PHE_CEN_6_Bulk	PHE_CEN_6_Rhizo	PHE_CE_1_Bulk	PHE_CE_1_Rhizo	PHE_CE_2_Bulk	PHE_CE_2_Rhizo	PHE_CE_3_Bulk	PHE_CE_3_Rhizo	PHE_CE_4_Bulk	PHE_CE_4_Rhizo	PHE_CE_5_Bulk	PHE_CE_5_Rhizo	PHE_CE_6_Bulk	PHE_CE_6_Rhizo	PHE_CN_1_Bulk	PHE_CN_1_Rhizo	PHE_CN_2_Bulk	PHE_CN_2_Rhizo	PHE_CN_3_Bulk	PHE_CN_3_Rhizo	PHE_CN_4_Bulk	PHE_CN_4_Rhizo	PHE_CN_5_Bulk	PHE_CN_5_Rhizo	PHE_CN_6_Bulk	PHE_CN_6_Rhizo	PHE_C_1_Bulk	PHE_C_1_Rhizo	PHE_C_2_Bulk	PHE_C_2_Rhizo	PHE_C_3_Bulk	PHE_C_3_Rhizo	PHE_C_4_Bulk	PHE_C_4_Rhizo	PHE_C_5_Bulk	PHE_C_5_Rhizo	PHE_C_6_Bulk	PHE_C_6_Rhizo	PHE_EN_1_Bulk	PHE_EN_1_Rhizo	PHE_EN_2_Bulk	PHE_EN_2_Rhizo	PHE_EN_3_Bulk	PHE_EN_3_Rhizo	PHE_EN_4_Bulk	PHE_EN_4_Rhizo	PHE_EN_5_Bulk	PHE_EN_5_Rhizo	PHE_EN_6_Bulk	PHE_EN_6_Rhizo	PHE_E_1_Bulk	PHE_E_1_Rhizo	PHE_E_2_Bulk	PHE_E_2_Rhizo	PHE_E_3_Bulk	PHE_E_3_Rhizo	PHE_E_4_Bulk	PHE_E_4_Rhizo	PHE_E_5_Bulk	PHE_E_5_Rhizo	PHE_E_6_Bulk	PHE_E_6_Rhizo	PHE_N_1_Bulk	PHE_N_1_Rhizo	PHE_N_2_Bulk	PHE_N_2_Rhizo	PHE_N_3_Bulk	PHE_N_3_Rhizo	PHE_N_4_Bulk	PHE_N_4_Rhizo	PHE_N_5_Bulk	PHE_N_5_Rhizo	PHE_N_6_Bulk	PHE_N_6_Rhizo
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;Other	0	0	0	0	0	0	0	0.000295082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001506148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001735656	0	0	0	0	0	0	0	0.000518443	0	0	0	0	0.001196721	0	0	0	0	0	0	0	0	0	0	0.000655738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Ahniella	0	0.000741803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000788934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	0.00192623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000633197	0	0	0	0	0	0	0	0.001319672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001178279	0	0	0	0	0	0	0.00157582	0	0	0	0	0	0	0	0	0	0.002461066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003766393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Tahibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006129098	0	0	0	0.001	0	0	0	0	0.001038934	0	0	0	0	0	0	0	0	0	0	0	0	0.000608607	0	0	0	0	0.000758197	0	0	0	0	0	0	0	0	0	0	0.00105123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001737705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002129098	0	0.003147541	0	0	0.005352459	0	0	0	0.000155738	0	0	0	0.000813525	0	0	0	0	0	0	0	0	0	0	0	0.00057582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002237705	0	0	0	0.000461066	0	0	0	0.000438525	0	0	0	0	0	0	0	0	0	0	0	0	0.000694672	0	0	0	0	0	0.000213115	0	0	0.000635246	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__uncultured-Rhodanobacteraceae	0.003239754	0.002094262	0	0	0.001881148	0.003190574	0	0	0.000965164	0.001	0.000872951	0	0	0.000782787	0	0	0	0	0	0	0	0.000602459	0.000764344	0.004151639	0	0	0	0	0	0.011528689	0	0.00122541	0	0	0	0	0	0	0	0.000631148	0	0.002454918	0	0	0	0.000625	0	0.000922131	0	0.001180328	0.001202869	0.00082582	0	0.001690574	0	0	0	0.001252049	0	0	0.000942623	0	0	0	0	0.001190574	0	0	0	0	0.001131148	0.001461066	0	0.000772541	0.001946721	0	0	0	0	0	0	0.000885246	0	0	0	0	0	0	0	0	0	0.000211066	0	0	0	0.000768443	0.000633197	0.000610656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001502049	0	0	0	0	0	0	0	0	0	0.000633197	0	0	0	0	0	0	0	0.001313525	0	0	0.000860656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001186475	0	0	0	0	0	0	0	0	0	0	0.001139344	0	0	0	0	0	0	0	0	0	0.000875	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	0.005643443	0.007856557	0.007456967	0.001387295	0.003831967	0.008860656	0.002346311	0.002034836	0.002538934	0.001665984	0.002946721	0.005532787	0	0.009375	0.003418033	0.013028689	0.003653689	0.004409836	0.001141393	0.004010246	0.006139344	0.002258197	0.004420082	0.0075	0.006391393	0.007797131	0.003290984	0.004768443	0.004862705	0.01829918	0.002702869	0.004446721	0.003016393	0.001655738	0.005114754	0.001688525	0.003418033	0.009895492	0.000504098	0.019465164	0.004461066	0.026733607	0.000547131	0.002731557	0.000702869	0.004719262	0.001358607	0.004760246	0.00125	0.01870082	0	0.011495902	0.001602459	0.01405123	0.001491803	0.001479508	0	0.005036885	0.000526639	0.003602459	0.008797131	0	0.003942623	0.009797131	0.024077869	0.027784836	0	0.002633197	0.003438525	0.003733607	0.00207377	0.010842213	0.012813525	0.013217213	0.001971311	0.010625	0.006440574	0.006102459	0.007069672	0.000788934	0.004668033	0.004614754	0.003079918	0.005504098	0.013182377	0.017116803	0	0.008170082	0.001440574	0.004856557	0.001352459	0.002231557	0	0.000559426	0.00144877	0.005645492	0.001319672	0.004717213	0.000362705	0.000241803	0.000366803	0.001375	0.005526639	0.000692623	0.000944672	0	0	0	0.000377049	0.000633197	0	0.002545082	0.004963115	0.006065574	0	0	0	0	0.000411885	0	0.001594262	0.006270492	0.000612705	0.00120082	0.002534836	0	0.000661885	0.000520492	0.00570082	0	0	0	0.001643443	0	0.003131148	0	0.000356557	0	0	0	0	0	0.000715164	0	0.000565574	0.002334016	0.001803279	0	0.001022541	0	0	0	0	0	0	0	0.001897541	0	0.002393443	0	0.00654918	0	0	0	0.000370902	0	0.000338115	0.000553279	0.001665984	0.00144877	0.001428279	0.002116803	0.002709016	0	0.000280738	0	0.00082582	0	0	0	0.002358607	0	0.001762295	0.00219877	0.003336066	0.001932377	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	0	0	0	0.002045082	0	0	0	0.000180328	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004084016	0.001032787	0	0	0	0	0	0	0	0.000555328	0	0	0	0.000723361	0	0	0	0	0	0.000504098	0.002721311	0	0	0.000477459	0.001995902	0.001262295	0	0	0	0	0	0	0	0	0	0	0.00085041	0.002196721	0.002305328	0	0	0	0	0	0	0	0	0	0.004327869	0	0.001127049	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000678279	0	0.001358607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000809426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004495902	0	0	0	0	0	0	0	0.00144877	0	0	0	0	0	0	0	0	0	0	0.001594262	0	0	0	0	0	0.00160041	0	0.000928279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	0.005053279	0.010860656	0.012633197	0.002729508	0.005178279	0.010846311	0.025190574	0.016813525	0.02327459	0.021727459	0.047834016	0.022694672	0.005868852	0.024657787	0.004459016	0.013502049	0.011557377	0.010184426	0.010680328	0.015508197	0.021840164	0.024407787	0.018461066	0.027745902	0.022030738	0.036305328	0.00780123	0.006315574	0.026043033	0.035469262	0.021590164	0.044834016	0.012254098	0.021047131	0.002375	0.001520492	0.016247951	0.007918033	0.010170082	0.027834016	0.005782787	0.018270492	0.004973361	0.034780738	0.046116803	0.045065574	0.008305328	0.017141393	0.00432582	0.010680328	0.003069672	0.025760246	0.003829918	0.01139959	0.022512295	0.055008197	0	0.068827869	0.004836066	0.003754098	0.017331967	0.000834016	0.006202869	0.024409836	0.032303279	0.035780738	0.000428279	0.007934426	0.062151639	0.01772541	0.015692623	0.034372951	0.01692418	0.039434426	0.001491803	0.011377049	0.004678279	0.005846311	0.048532787	0.04407377	0.010868852	0.032313525	0.008108607	0.047184426	0.02242418	0.008036885	0.002866803	0.008383197	0.002829918	0.005577869	0.029456967	0.050454918	0.10614959	0.024581967	0.004456967	0.017004098	0	0	0.001231557	0.00125	0	0.001633197	0.007901639	0	0	0.000752049	0.002157787	0.000540984	0	0.00060041	0.003114754	0	0.001245902	0.00117418	0.001219262	0.002520492	0.001331967	0.012340164	0.000862705	0.001286885	0	0.001288934	0.001633197	0	0	0	0	0.007192623	0.008629098	0.000719262	0.000170082	0	0	0	0.000528689	0	0.000954918	0	0	0.00122541	0.000581967	0.002663934	0	0	0	0.002327869	0.00167418	0	0.005747951	0.000680328	0.000811475	0.001163934	0.001895492	0	0.002461066	0.001014344	0	0.00039959	0	0.017043033	0	0	0.001239754	0.000436475	0	0.000346311	0.000891393	0.00169877	0	0.0105	0.001954918	0.0055	0.000819672	0	0.00072541	0	0.000643443	0.001038934	0.000661885	0.001153689	0	0.006846311	0	0.001461066	0.000915984	0	0.000985656	0.000967213	0.000440574	0.004606557	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	0	0.000459016	0.00072541	0.000340164	0	0	0.040581967	0.044272541	0.000993852	0.001352459	0	0.002696721	0	0.000588115	0	0.001266393	0	0.004694672	0	0.001282787	0.083614754	0.049665984	0.010090164	0.000502049	0	0.00147541	0	0.000295082	0	0.001204918	0.053772541	0.05902459	0.014252049	0.045395492	0	0.000977459	0.000487705	0	0.003528689	0.001344262	0	0	0	0	0.003887295	0.004778689	0.000944672	0	0	0.001538934	0	0.001553279	0	0.003829918	0.039116803	0.066637295	0	0.016657787	0.002358607	0	0	0	0	0.002045082	0.00085041	0.001305328	0	0.000782787	0.033807377	0.026038934	0	0.00135041	0.000540984	0.001872951	0	0	0	0	0.03775	0.225252049	0.149735656	0.082495902	0	0.000928279	0.002413934	0	0	0	0	0	0.019502049	0.022797131	0.036690574	0.03957377	0	0.000915984	0.000770492	0.000586066	0.000209016	0.001584016	0	0	0.001477459	0.001094262	0.000528689	0.023008197	0.00122541	0.00179918	0	0.000879098	0	0.020655738	0.000577869	0	0.001161885	0.004756148	0.000614754	0.000961066	0.001684426	0	0	0.006170082	0.001983607	0	0.003655738	0	0.037928279	0	0.001129098	0.001221311	0.000278689	0	0	0	0	0.001735656	0.000260246	0.000788934	0.020959016	0	0	0	0	0	0	0	0	0.001026639	0.001586066	0	0.002711066	0.000909836	0.000545082	0.005395492	0.002217213	0	0	0.00389959	0.008995902	0.000981557	0.00057582	0	0	0	0.003086066	0.000938525	0.000940574	0	0	0.003038934	0.001944672	0.001223361	0.00089959	0	0.000473361	0.002635246	0	0.000721311	0	0	0.001012295	0.001506148	0	0	0	0.000387295	0	0	0.000629098	0.000813525	0.00055123
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Silanimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092418	0	0.000303279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139344	0	0	0	0	0	0	0	0	0	0	0	0.000241803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	0	0	0	0	0	0	0.004258197	0.000393443	0.000284836	0.000485656	0	0	0	0	0.001125	0.003397541	0	0	0	0.000471311	0	0.000506148	0	0	0.000891393	0	0	0	0	0	0.000604508	0.000358607	0.000506148	0.000313525	0	0	0.004838115	0	0.000719262	0	0	0	0	0.000688525	0	0	0	0	0	0	0.005856557	0.000221311	0	0	0.002381148	0.005172131	0	0.002360656	0	0	0	0	0.005456967	0	0	0	0	0	0.004598361	0.000120902	0	0.000309426	0	0	0	0	0	0	0.000778689	0.000120902	0	0.00279918	0	0	0	0	0.002430328	0	0	0	0	0.003559426	0.021581967	0	0.000444672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001145492	0	0	0	0	0	0	0	0	0	0	0	0	0.001065574	0	0	0	0	0	0.001231557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290984	0.00055123	0.00144877	0	0.001627049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas	0	0	0.001268443	0.000413934	0	0.000977459	0	0	0	0	0.00089959	0	0	0	0.000860656	0.000618852	0	0	0.00027459	0	0	0	0	0	0.000588115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001057377	0	0	0	0	0.00119877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001383197	0	0	0.003270492	0	0	0.000670082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001764344	0	0	0	0	0	0	0	0	0	0.00119877	0	0.000854508	0.003762295	0	0.001305328	0	0	0	0	0	0	0.009780738	0.000819672	0	0	0.001096311	0	0.002481557	0	0.001045082	0.001661885	0	0	0	0.002477459	0	0	0.001272541	0	0	0	0.000360656	0	0	0	0.001508197	0	0	0.00272541	0.001530738	0.000782787	0	0.002313525	0	0.000641393	0	0	0	0.002743852	0	0	0.00160041	0.00127459	0.000766393	0	0	0	0	0	0.001014344	0.002516393	0.003618852	0	0.002032787	0	0	0.002026639	0.001534836	0.000897541	0	0	0.00030123	0.00092418	0	0	0.001020492	0.000463115	0.001391393	0	0.001745902	0.000920082	0	0	0.001764344	0.001389344	0.002793033	0	0.002036885	0	0	0.003370902	0.001139344	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas	0	0	0	0	0	0	0	0	0	0	0.000260246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__uncultured-Xanthomonadaceae	0	0	0	0	0	0	0	9.63E-05	0.000735656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000489754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__XanthomonadalesOR;g__XanthomonadalesOR	0	0.000694672	0	0	0	0	0	0	0.00047541	0.000469262	0	0	0	0	0	0	0	0	0	0	0	0.000286885	0	0	0	0	0	0	0	0	0	0	0	0.000518443	0	0	0	0	0	0	0	0	0	0	0	0.00157582	0	0.000389344	0	0	0	0	0	0	0	0	0	0	0.003165984	0.00057377	0.00064959	0	0	0	0	0	0.000473361	0	0	0.000786885	0	0	0	0	0.000555328	0	0	0	0	0	0	0	0	0	0	0	0.000678279	0	0	0	0	0	0	0	0.000284836	0	0.000577869	0	0	0	0	0.001438525	0	0	0	0	0.000403689	0.001504098	0.002135246	0.000616803	0	0.00154918	0	0	0	0	0	0	0.00079918	0	0	0.000936475	0	0	0	0	0	0	0	0	0.000891393	0	0	0	0	0	0	0	0	0	0	0	0.001497951	0.002315574	0	0	0	0	0	0	0	0	0	0	0.000651639	0	0	0	0.000639344	0	0	0	0	0	0	0	0	0	0	0	0.000209016	0	0	0.000534836	0.001538934	0	0	0	0	0	0	0	0	0	0	0	0.00052459	0.001202869	0	0	0.000965164
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__sediment-surface35;f__sediment-surface35OR;g__sediment-surface35OR	0	0	0	0.000188525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116803	0	0	0	0	0	0	0	0.000135246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000530738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391393	0.000182377	0.00017623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__RCP2-54;c__RCP2-54PH;o__RCP2-54PH;f__RCP2-54PH;g__RCP2-54PH	0.000795082	0	0.008655738	0.002243852	0	0	0	0.00032582	0.000461066	0.002579918	0	0.000288934	0.003944672	0.002276639	0.001547131	0.002569672	0.00042623	0	0	0.001760246	0.001290984	0.000239754	0	0	0.008038934	0.001362705	0	0	0.001397541	0.001131148	0.001309426	0.001211066	0.004336066	0.000502049	0	0	0.000827869	0.005745902	0	0.000504098	0	0.004038934	0	0	0	0.004127049	0	0.000375	0	0.001053279	0	0.000973361	0	0	0	0	0.002102459	0	0	0	0	0.001161885	0.002045082	0	0.004147541	0.002415984	0	0.002952869	0.000706967	0	0	0.000438525	0.000559426	0	0.000266393	0.002102459	0.00072541	0.002530738	0	0.000192623	0	0	0	0	0	0.000811475	0	0	0	0.003377049	0.000604508	0.000643443	0	0	0	0	0	0	0	0	0.000231557	0.000645492	0	0.000202869	0	0	0	0	0.001504098	0.00120082	0	0	0.005413934	0.01160041	0	0.000446721	0	0.001305328	0.000645492	0.000264344	0	0.000729508	0	0.008120902	0	0	0	0.000233607	0.000637295	0.001928279	0.00347541	0	0	0.002336066	0	0	0.001741803	0	0	0	0	0.00029918	0.002016393	0.000522541	0.001512295	0	0.004233607	0	0.004268443	0	0.000508197	0	0	0	0.002356557	0	0.001038934	0	0	0	0.000377049	0	0.003633197	0	0	0	0	0	0.000223361	0	0	0.001053279	0	0.002163934	0.000858607	0	0	0	0.000288934	0.002944672	0.000739754	0.000848361	0	0	0.002008197	0.00044877	0.010989754	0	0	0	0
k__Bacteria;p__SAR324 clade(Marine group B);c__SAR324 clade(Marine group B)PH;o__SAR324 clade(Marine group B)PH;f__SAR324 clade(Marine group B)PH;g__SAR324 clade(Marine group B)PH	0.000334016	0	8.61E-05	0.000307377	0.000405738	0.000377049	0	0.000133197	6.56E-05	0	0	0.000395492	0	0	0	0.000145492	0	0	0.000110656	0.000243852	0	0.000395492	0.000172131	0.000190574	0.000235656	0	0	0.000278689	0	0	0	0.000143443	0.000239754	0.000233607	0	0	0.000165984	0.000776639	0	0	0.000911885	0	0	0	0.000440574	0.000838115	0.000627049	0.000227459	0	0.000223361	0	0.000358607	0	0	0	0.000331967	0	0	0.000485656	0	0.000297131	0	0.000670082	0	0	0	0.004618852	0	0	0.000444672	0.00072541	0.000245902	0.00097541	0.000504098	0	0.000239754	0	0	0	0	0	0.000469262	0	0	0.000684426	0.000385246	0	0.000375	0	0.001155738	0.000256148	0.000963115	0	0	0.000254098	0.000264344	0	0	0	0.000934426	0	0	0.000428279	0	0	0.000241803	0	0	0.00039959	0.000221311	0.000657787	0	0	0	0.000237705	0.000202869	0.000596311	0.000819672	0	0	0	0	0.000213115	0.001002049	0.000633197	0	0	0.000266393	0.000887295	0	5.12E-05	0	0	0	0	0.001887295	0	0	0.000829918	0.000665984	0.000463115	0.000631148	0.001120902	0	0	0	0	0	0.000678279	0	0.00017623	0.00107377	0.000276639	0	0.000401639	0	0.00022541	0.000280738	0	0	0	0.000434426	0	0.00107377	0.000362705	0	0	0.000276639	0.000303279	0.000223361	0	0	0	0.000256148	0	0.000430328	0	0	0	0	0.000153689	0.000153689	0	0	0.004020492	0.000834016	0.000327869	0	0.000401639	0	0
